ts,account,symbol,side,size_usd,size_tokens,collateral,entry_price,current_price,pnl,liquidation_price,leverage,is_liquidatable,opened_at
1768308856023934000,23,ETH-USD,Sell,340040580,108686719629489510,113074828,3128630444,3131190000,-517088,3919587337,3,false,1768308848
1768308856023934000,20,ETH-USD,Buy,926188806,295595502231116518,307803414,3133298034,3131190000,-1272859,2154664611,3,false,1768308851
1768308856023934000,41,ETH-USD,Sell,5101825944,1629993627242316274,2546831512,3129966803,3131190000,-5576614,4383305754,2,false,1768308828
1768308856023934000,21,ETH-USD,Sell,559846377,178923781952020899,186167582,3128965701,3131190000,-791263,3917256288,3,false,1768308851
1768308856023934000,34,ETH-USD,Buy,3069293004,979414768368855760,1531577209,3133803066,3131190000,-4712081,1632711397,2,false,1768308823
1768308856023934000,22,ETH-USD,Buy,705130191,225020458553110086,234338267,3133627029,3131190000,-1042988,2154890852,3,false,1768308848
1768308856023934000,26,ETH-USD,Buy,1035179523,330381220331027147,344024662,3133288030,3131190000,-1419345,2154657733,3,false,1768308841
1768308856023934000,35,ETH-USD,Sell,1894818640,605361722805556973,945893466,3130060207,3131190000,-2014549,4423589065,2,false,1768308823
1768308858023934000,40,ETH-USD,Buy,3795833668,1211261627011284517,1894121001,3133785124,3131200000,-5854623,1632702266,2,false,1768308828
1768308858023934000,27,ETH-USD,Sell,712038183,227550684121705203,236776431,3129141033,3131200000,-980136,3922280440,3,false,1768308841
1768308858023934000,42,ETH-USD,Buy,5488458934,1751739247839956253,2738741009,3133148350,3131200000,-7351555,1632370957,2,false,1768308766
1768308858023934000,50,ETH-USD,Buy,10558296806,3368864484213386107,5268590107,3134081782,3131200000,-17282780,1633004896,2,false,1768308844
1768308858023934000,53,ETH-USD,Sell,11669832000,3728923561794827876,5823246168,3129544439,3131200000,-14557449,4306578651,2,false,1768308658
1768308858023934000,52,ETH-USD,Buy,13229568000,4220690881321667230,6604200346,3134455560,3131200000,-23230378,1657186048,2,false,1768308658
1768308858023934000,32,ETH-USD,Buy,1758579614,561164686153893755,877531228,3133803066,3131200000,-2722453,1632711650,2,false,1768308823
1768308858023934000,43,ETH-USD,Sell,3785252054,1209870761005818612,1889597826,3128641649,3131200000,-5815507,4404634539,2,false,1768308766
1768308858023934000,24,ETH-USD,Buy,373237848,119116381912112945,124039379,3133388053,3131200000,-528450,2154726525,3,false,1768308856
1768308858023934000,33,ETH-USD,Sell,2704422968,864016277095204043,1350047946,3130060207,3131200000,-2927425,4420164093,2,false,1768308823
1768308858023934000,31,ETH-USD,Sell,1737778494,555444765714594440,867499025,3128625204,3131200000,-2679000,4430234824,2,false,1768308856
1768308858023934000,30,ETH-USD,Buy,2567528588,819343919169748696,1281196766,3133639645,3131200000,-3841094,1632626268,2,false,1768308856
1768308858023934000,25,ETH-USD,Sell,641267712,204943867821338308,213242890,3128991946,3131200000,-913316,3922979378,3,false,1768308856
1768308858023934000,51,ETH-USD,Sell,7333118170,2343619006396684348,3660692591,3128971965,3131200000,-10490980,4360695160,2,false,1768308844
1768308858023934000,23,ETH-USD,Sell,340040580,108686719629489510,113074828,3128630444,3131200000,-523644,3926295832,3,false,1768308848
1768308858023934000,20,ETH-USD,Buy,926188806,295595502231116518,307803414,3133298034,3131200000,-1284776,2154664662,3,false,1768308851
1768308858023934000,41,ETH-USD,Sell,5101825944,1629993627242316274,2546831512,3129966803,3131200000,-5674927,4390017042,2,false,1768308828
1768308858023934000,21,ETH-USD,Sell,559846377,178923781952020899,186167582,3128965701,3131200000,-802055,3923965513,3,false,1768308851
1768308858023934000,34,ETH-USD,Buy,3069293004,979414768368855760,1531577209,3133803066,3131200000,-4751566,1632711651,2,false,1768308823
1768308858023934000,22,ETH-USD,Buy,705130191,225020458553110086,234338267,3133627029,3131200000,-1052059,2154890925,3,false,1768308848
1768308858023934000,26,ETH-USD,Buy,1035179523,330381220331027147,344024662,3133288030,3131200000,-1432664,2154657857,3,false,1768308841
1768308858023934000,35,ETH-USD,Sell,1894818640,605361722805556973,945893466,3130060207,3131200000,-2051062,4430300535,2,false,1768308823
1768308860023934000,40,ETH-USD,Buy,3795833668,1211261627011284517,1894121001,3133785124,3131200000,-5604336,1632702049,2,false,1768308828
1768308860023934000,42,ETH-USD,Buy,5488458934,1751739247839956253,2738741009,3133148350,3131200000,-6989588,1632370289,2,false,1768308766
1768308860023934000,50,ETH-USD,Buy,10558296806,3368864484213386107,5268590107,3134081782,3131200000,-16586661,1641059689,2,false,1768308844
1768308860023934000,53,ETH-USD,Sell,11669832000,3728923561794827876,5823246168,3129544439,3131200000,-13786930,4321968124,2,false,1768308658
1768308860023934000,52,ETH-USD,Buy,13229568000,4220690881321667230,6604200346,3134455560,3131200000,-22358244,1666726041,2,false,1768308658
1768308860023934000,32,ETH-USD,Buy,1758579614,561164686153893755,877531228,3133803066,3131200000,-2606498,1632711396,2,false,1768308823
1768308860023934000,43,ETH-USD,Sell,3785252054,1209870761005818612,1889597826,3128641649,3131200000,-5565508,4420019181,2,false,1768308766
1768308860023934000,24,ETH-USD,Buy,373237848,119116381912112945,124039379,3133388053,3131200000,-503837,2154726510,3,false,1768308856
1768308860023934000,33,ETH-USD,Sell,2704422968,864016277095204043,1350047946,3130060207,3131200000,-2748891,4435555503,2,false,1768308823
1768308860023934000,31,ETH-USD,Sell,1737778494,555444765714594440,867499025,3128625204,3131200000,-2564227,4445619059,2,false,1768308856
1768308860023934000,30,ETH-USD,Buy,2567528588,819343919169748696,1281196766,3133639645,3131200000,-3671791,1632626254,2,false,1768308856
1768308860023934000,37,ETH-USD,Sell,4414052640,1410712966879124964,2203495078,3128951631,3131200000,-6052103,4412587164,2,false,1768308859
1768308860023934000,25,ETH-USD,Sell,641267712,204943867821338308,213242890,3128991946,3131200000,-870967,3938365416,3,false,1768308856
1768308860023934000,51,ETH-USD,Sell,7333118170,2343619006396684348,3660692591,3128971965,3131200000,-10006711,4376081144,2,false,1768308844
1768308860023934000,23,ETH-USD,Sell,340040580,108686719629489510,113074828,3128630444,3131200000,-501185,3941680121,3,false,1768308848
1768308860023934000,20,ETH-USD,Buy,926188806,295595502231116518,307803414,3133298034,3131200000,-1223697,2154664611,3,false,1768308851
1768308860023934000,41,ETH-USD,Sell,5101825944,1629993627242316274,2546831512,3129966803,3131200000,-5338116,4405407975,2,false,1768308828
1768308860023934000,21,ETH-USD,Sell,559846377,178923781952020899,186167582,3128965701,3131200000,-765083,3939351440,3,false,1768308851
1768308860023934000,34,ETH-USD,Buy,3069293004,979414768368855760,1531577209,3133803066,3131200000,-4549186,1632711397,2,false,1768308823
1768308860023934000,22,ETH-USD,Buy,705130191,225020458553110086,234338267,3133627029,3131200000,-1005563,2154890852,3,false,1768308848
1768308860023934000,36,ETH-USD,Buy,4122537920,1315655289584781184,2057146423,3133448368,3131200000,-5644296,1632526599,2,false,1768308859
1768308860023934000,35,ETH-USD,Sell,1894818640,605361722805556973,945893466,3130060207,3131200000,-1925974,4445691945,2,false,1768308823
1768308862023934000,40,ETH-USD,Buy,3795833668,1211261627011284517,1894121001,3133785124,3131197740,-5860097,1632702295,2,false,1768308828
1768308862023934000,27,ETH-USD,Sell,735205758,234953203301783140,244480422,3129158264,3131197740,-1007973,3956383406,3,false,1768308860
1768308862023934000,42,ETH-USD,Buy,5488458934,1751739247839956253,2738741009,3133148350,3131197740,-7359471,1632370986,2,false,1768308766
1768308862023934000,50,ETH-USD,Buy,10558296806,3368864484213386107,5268590107,3134081782,3131197740,-17298004,1651925276,2,false,1768308844
1768308862023934000,53,ETH-USD,Sell,11669832000,3728923561794827876,5823246168,3129544439,3131197740,-14557445,4340954172,2,false,1768308658
1768308862023934000,52,ETH-USD,Buy,13229568000,4220690881321667230,6604200346,3134455560,3131197740,-23249452,1679239782,2,false,1768308658
1768308862023934000,32,ETH-USD,Buy,1758579614,561164686153893755,877531228,3133803066,3131197740,-2724989,1632711679,2,false,1768308823
1768308862023934000,43,ETH-USD,Sell,3785252054,1209870761005818612,1889597826,3128641649,3131197740,-5815506,4439000144,2,false,1768308766
1768308862023934000,24,ETH-USD,Buy,373237848,119116381912112945,124039379,3133388053,3131197740,-528988,2154726554,3,false,1768308856
1768308862023934000,33,ETH-USD,Sell,2704422968,864016277095204043,1350047946,3130060207,3131197740,-2927424,4454545278,2,false,1768308823
1768308862023934000,31,ETH-USD,Sell,1737778494,555444765714594440,867499025,3128625204,3131197740,-2679000,4464600248,2,false,1768308856
1768308862023934000,30,ETH-USD,Buy,2567528588,819343919169748696,1281196766,3133639645,3131197740,-3844797,1632626297,2,false,1768308856
1768308862023934000,37,ETH-USD,Sell,4414052640,1410712966879124964,2203495078,3128951631,3131197740,-6343602,4431570344,2,false,1768308859
1768308862023934000,25,ETH-USD,Sell,641267712,204943867821338308,213242890,3128991946,3131197740,-913315,3957348830,3,false,1768308856
1768308862023934000,51,ETH-USD,Sell,7333118170,2343619006396684348,3660692591,3128971965,3131197740,-10490978,4395064393,2,false,1768308844
1768308862023934000,23,ETH-USD,Sell,340040580,108686719629489510,113074828,3128630444,3131197740,-523644,3960661313,3,false,1768308848
1768308862023934000,20,ETH-USD,Buy,345684480,110328059319048997,114882476,3133241735,3131197740,-473817,2154625902,3,false,1768308861
1768308862023934000,41,ETH-USD,Sell,5101825944,1629993627242316274,2546831512,3129966803,3131197740,-5674925,4424397202,2,false,1768308828
1768308862023934000,21,ETH-USD,Sell,769022718,245760250161076465,255725688,3129158264,3131197740,-1054336,3955960134,3,false,1768308861
1768308862023934000,34,ETH-USD,Buy,3069293004,979414768368855760,1531577209,3133803066,3131197740,-4755992,1632711680,2,false,1768308823
1768308862023934000,22,ETH-USD,Buy,705130191,225020458553110086,234338267,3133627029,3131197740,-1053076,2154890954,3,false,1768308848
1768308862023934000,36,ETH-USD,Buy,4122537920,1315655289584781184,2057146423,3133448368,3131197740,-5922099,1632526620,2,false,1768308859
1768308862023934000,26,ETH-USD,Buy,766517760,244640479359630386,254739403,3133241735,3131197740,-1050638,2154625911,3,false,1768308860
1768308862023934000,35,ETH-USD,Sell,1894818640,605361722805556973,945893466,3130060207,3131197740,-2051061,4464681721,2,false,1768308823
1768308864023934000,40,ETH-USD,Buy,3795833668,1211261627011284517,1894121001,3133785124,3131199999,-5854624,1632702310,2,false,1768308828
1768308864023934000,27,ETH-USD,Sell,735205758,234953203301783140,244480422,3129158264,3131199999,-1007973,3965522784,3,false,1768308860
1768308864023934000,42,ETH-USD,Buy,5488458934,1751739247839956253,2738741009,3133148350,3131199999,-7351557,1632371000,2,false,1768308766
1768308864023934000,50,ETH-USD,Buy,10558296806,3368864484213386107,5268590107,3134081782,3131199999,-17282783,1657521332,2,false,1768308844
1768308864023934000,53,ETH-USD,Sell,11669832000,3728923561794827876,5823246168,3129544439,3131199999,-14557445,4350094678,2,false,1768308658
1768308864023934000,52,ETH-USD,Buy,13229568000,4220690881321667230,6604200346,3134455560,3131199999,-23230382,1685554955,2,false,1768308658
1768308864023934000,32,ETH-USD,Buy,1758579614,561164686153893755,877531228,3133803066,3131199999,-2722453,1632711693,2,false,1768308823
1768308864023934000,43,ETH-USD,Sell,3785252054,1209870761005818612,1889597826,3128641649,3131199999,-5815506,4448138013,2,false,1768308766
1768308864023934000,24,ETH-USD,Buy,373237848,119116381912112945,124039379,3133388053,3131199999,-528450,2154726568,3,false,1768308856
1768308864023934000,33,ETH-USD,Sell,2704422968,864016277095204043,1350047946,3130060207,3131199999,-2927424,4463687291,2,false,1768308823
1768308864023934000,31,ETH-USD,Sell,1737778494,555444765714594440,867499025,3128625204,3131199999,-2679000,4473738069,2,false,1768308856
1768308864023934000,30,ETH-USD,Buy,2567528588,819343919169748696,1281196766,3133639645,3131199999,-3841095,1632626312,2,false,1768308856
1768308864023934000,37,ETH-USD,Sell,4414052640,1410712966879124964,2203495078,3128951631,3131199999,-6343602,4440709119,2,false,1768308859
1768308864023934000,25,ETH-USD,Sell,641267712,204943867821338308,213242890,3128991946,3131199999,-913315,3966487722,3,false,1768308856
1768308864023934000,51,ETH-USD,Sell,7333118170,2343619006396684348,3660692591,3128971965,3131199999,-10490978,4404203227,2,false,1768308844
1768308864023934000,20,ETH-USD,Buy,345684480,110328059319048997,114882476,3133241735,3131199999,-473318,2154625917,3,false,1768308861
1768308864023934000,41,ETH-USD,Sell,5101825944,1629993627242316274,2546831512,3129966803,3131199999,-5674925,4433538941,2,false,1768308828
1768308864023934000,21,ETH-USD,Sell,769022718,245760250161076465,255725688,3129158264,3131199999,-1054336,3965099512,3,false,1768308861
1768308864023934000,34,ETH-USD,Buy,3069293004,979414768368855760,1531577209,3133803066,3131199999,-4751567,1632711694,2,false,1768308823
1768308864023934000,36,ETH-USD,Buy,4122537920,1315655289584781184,2057146423,3133448368,3131199999,-5916155,1632526635,2,false,1768308859
1768308864023934000,26,ETH-USD,Buy,766517760,244640479359630386,254739403,3133241735,3131199999,-1049533,2154625925,3,false,1768308860
1768308864023934000,35,ETH-USD,Sell,1894818640,605361722805556973,945893466,3130060207,3131199999,-2051061,4473823733,2,false,1768308823
1768308866023934000,40,ETH-USD,Buy,3795833668,1211261627011284517,1894121001,3133785124,3131199999,-5763746,1632702324,2,false,1768308828
1768308866023934000,27,ETH-USD,Sell,735205758,234953203301783140,244480422,3129158264,3131199999,-990345,3968046747,3,false,1768308860
1768308866023934000,42,ETH-USD,Buy,5488458934,1751739247839956253,2738741009,3133148350,3131199999,-7220127,1632371015,2,false,1768308766
1768308866023934000,50,ETH-USD,Buy,10558296806,3368864484213386107,5268590107,3134081782,3131199999,-17030024,1659108604,2,false,1768308844
1768308866023934000,53,ETH-USD,Sell,11669832000,3728923561794827876,5823246168,3129544439,3131199999,-14277671,4352618952,2,false,1768308658
1768308866023934000,52,ETH-USD,Buy,13229568000,4220690881321667230,6604200346,3134455560,3131199999,-22913712,1687332379,2,false,1768308658
1768308866023934000,32,ETH-USD,Buy,1758579614,561164686153893755,877531228,3133803066,3131199999,-2680350,1632711708,2,false,1768308823
1768308866023934000,43,ETH-USD,Sell,3785252054,1209870761005818612,1889597826,3128641649,3131199999,-5724732,4450661559,2,false,1768308766
1768308866023934000,24,ETH-USD,Buy,373237848,119116381912112945,124039379,3133388053,3131199999,-519513,2154726583,3,false,1768308856
1768308866023934000,33,ETH-USD,Sell,2704422968,864016277095204043,1350047946,3130060207,3131199999,-2862599,4466211981,2,false,1768308823
1768308866023934000,31,ETH-USD,Sell,1737778494,555444765714594440,867499025,3128625204,3131199999,-2637326,4476261602,2,false,1768308856
1768308866023934000,30,ETH-USD,Buy,2567528588,819343919169748696,1281196766,3133639645,3131199999,-3779622,1632626326,2,false,1768308856
1768308866023934000,37,ETH-USD,Sell,4414052640,1410712966879124964,2203495078,3128951631,3131199999,-6237759,4443232915,2,false,1768308859
1768308866023934000,25,ETH-USD,Sell,641267712,204943867821338308,213242890,3128991946,3131199999,-897939,3969011551,3,false,1768308856
1768308866023934000,51,ETH-USD,Sell,7333118170,2343619006396684348,3660692591,3128971965,3131199999,-10315141,4406727039,2,false,1768308844
1768308866023934000,23,ETH-USD,Sell,670703037,214353916613803993,223031117,3128951630,3131199999,-947810,3968592035,3,false,1768308864
1768308866023934000,20,ETH-USD,Buy,345684480,110328059319048997,114882476,3133241735,3131199999,-465041,2154625931,3,false,1768308861
1768308866023934000,41,ETH-USD,Sell,5101825944,1629993627242316274,2546831512,3129966803,3131199999,-5552630,4436063556,2,false,1768308828
1768308866023934000,21,ETH-USD,Sell,769022718,245760250161076465,255725688,3129158264,3131199999,-1035897,3967623474,3,false,1768308861
1768308866023934000,34,ETH-USD,Buy,3069293004,979414768368855760,1531577209,3133803066,3131199999,-4678083,1632711709,2,false,1768308823
1768308866023934000,22,ETH-USD,Buy,569878398,181869407519744205,189389588,3133448367,3131199999,-804173,2154768006,3,false,1768308864
1768308866023934000,36,ETH-USD,Buy,4122537920,1315655289584781184,2057146423,3133448368,3131199999,-5817444,1632526649,2,false,1768308859
1768308866023934000,26,ETH-USD,Buy,766517760,244640479359630386,254739403,3133241735,3131199999,-1031178,2154625940,3,false,1768308860
1768308866023934000,35,ETH-USD,Sell,1894818640,605361722805556973,945893466,3130060207,3131199999,-2005642,4476348423,2,false,1768308823
1768308868023934000,40,ETH-USD,Buy,3795833668,1211261627011284517,1894121001,3133785124,3131240000,-5745604,1632702049,2,false,1768308828
1768308868023934000,27,ETH-USD,Sell,735205758,234953203301783140,244480422,3129158264,3131240000,-1005622,4012069760,3,false,1768308860
1768308868023934000,42,ETH-USD,Buy,5488458934,1751739247839956253,2738741009,3133148350,3131240000,-7193892,1635335887,2,false,1768308766
1768308868023934000,50,ETH-USD,Buy,10558296806,3368864484213386107,5268590107,3134081782,3131240000,-16979568,1689705214,2,false,1768308844
1768308868023934000,53,ETH-USD,Sell,11669832000,3728923561794827876,5823246168,3129544439,3131240000,-14520144,4396648131,2,false,1768308658
1768308868023934000,52,ETH-USD,Buy,13229568000,4220690881321667230,6604200346,3134455560,3131240000,-22850499,1720656658,2,false,1768308658
1768308868023934000,43,ETH-USD,Sell,3785252054,1209870761005818612,1889597826,3128641649,3131240000,-5803404,4494677645,2,false,1768308766
1768308868023934000,24,ETH-USD,Buy,373237848,119116381912112945,124039379,3133388053,3131240000,-517729,2154726510,3,false,1768308856
1768308868023934000,33,ETH-USD,Sell,2704422968,864016277095204043,1350047946,3130060207,3131240000,-2918781,4510247818,2,false,1768308823
1768308868023934000,31,ETH-USD,Sell,1737778494,555444765714594440,867499025,3128625204,3131240000,-2673443,4520277130,2,false,1768308856
1768308868023934000,30,ETH-USD,Buy,2567528588,819343919169748696,1281196766,3133639645,3131240000,-3767350,1632626254,2,false,1768308856
1768308868023934000,37,ETH-USD,Sell,4414052640,1410712966879124964,2203495078,3128951631,3131240000,-6329491,4487253025,2,false,1768308859
1768308868023934000,25,ETH-USD,Sell,641267712,204943867821338308,213242890,3128991946,3131240000,-911265,4013032239,3,false,1768308856
1768308868023934000,51,ETH-USD,Sell,7333118170,2343619006396684348,3660692591,3128971965,3131240000,-10467535,4450747489,2,false,1768308844
1768308868023934000,23,ETH-USD,Sell,670703037,214353916613803993,223031117,3128951630,3131240000,-961748,4012612126,3,false,1768308864
1768308868023934000,20,ETH-USD,Buy,345684480,110328059319048997,114882476,3133241735,3131240000,-463388,2154625895,3,false,1768308861
1768308868023934000,41,ETH-USD,Sell,5101825944,1629993627242316274,2546831512,3129966803,3131240000,-5658620,4480098061,2,false,1768308828
1768308868023934000,21,ETH-USD,Sell,769022718,245760250161076465,255725688,3129158264,3131240000,-1051878,4011646484,3,false,1768308861
1768308868023934000,34,ETH-USD,Buy,3069293004,979414768368855760,1531577209,3133803066,3131240000,-4663414,1632711397,2,false,1768308823
1768308868023934000,22,ETH-USD,Buy,569878398,181869407519744205,189389588,3133448367,3131240000,-801449,2154767991,3,false,1768308864
1768308868023934000,36,ETH-USD,Buy,4122537920,1315655289584781184,2057146423,3133448368,3131240000,-5797740,1632526599,2,false,1768308859
1768308868023934000,26,ETH-USD,Buy,766517760,244640479359630386,254739403,3133241735,3131240000,-1027514,2154625896,3,false,1768308860
1768308868023934000,35,ETH-USD,Sell,1894818640,605361722805556973,945893466,3130060207,3131240000,-2045006,4520384260,2,false,1768308823
1768308870023934000,40,ETH-USD,Buy,3795833668,1211261627011284517,1894121001,3133785124,3131252524,-5715264,1632702353,2,false,1768308828
1768308870023934000,27,ETH-USD,Sell,735205758,234953203301783140,244480422,3129158264,3131252524,-1005622,3943365961,3,false,1768308860
1768308870023934000,42,ETH-USD,Buy,5488458934,1751739247839956253,2738741009,3133148350,3131252524,-7150012,1632371044,2,false,1768308766
1768308870023934000,50,ETH-USD,Buy,10558296806,3368864484213386107,5268590107,3134081782,3131252524,-16895182,1644364636,2,false,1768308844
1768308870023934000,53,ETH-USD,Sell,11669832000,3728923561794827876,5823246168,3129544439,3131252524,-14520141,4327935120,2,false,1768308658
1768308870023934000,52,ETH-USD,Buy,13229568000,4220690881321667230,6604200346,3134455560,3131252524,-22744775,1670572170,2,false,1768308658
1768308870023934000,43,ETH-USD,Sell,3785252054,1209870761005818612,1889597826,3128641649,3131252524,-5803402,4425984848,2,false,1768308766
1768308870023934000,24,ETH-USD,Buy,589925616,188267821948451767,196051947,3133438364,3131252524,-823046,2154761118,3,false,1768308869
1768308870023934000,31,ETH-USD,Sell,1737778494,555444765714594440,867499025,3128625204,3131252524,-2673443,4451585020,2,false,1768308856
1768308870023934000,30,ETH-USD,Buy,2567528588,819343919169748696,1281196766,3133639645,3131252524,-3746826,1632626355,2,false,1768308856
1768308870023934000,37,ETH-USD,Sell,4414052640,1410712966879124964,2203495078,3128951631,3131252524,-6329489,4418553759,2,false,1768308859
1768308870023934000,25,ETH-USD,Sell,817879887,261383510398261764,271972326,3129041635,3131252524,-1149231,3942184256,3,false,1768308869
1768308870023934000,51,ETH-USD,Sell,7333118170,2343619006396684348,3660692591,3128971965,3131252524,-10467532,4382047723,2,false,1768308844
1768308870023934000,23,ETH-USD,Sell,670703037,214353916613803993,223031117,3128951630,3131252524,-961748,3943912879,3,false,1768308864
1768308870023934000,20,ETH-USD,Buy,345684480,110328059319048997,114882476,3133241735,3131252524,-460625,2154625960,3,false,1768308861
1768308870023934000,41,ETH-USD,Sell,5101825944,1629993627242316274,2546831512,3129966803,3131252524,-5658619,4411376393,2,false,1768308828
1768308870023934000,21,ETH-USD,Sell,769022718,245760250161076465,255725688,3129158264,3131252524,-1051877,3942942689,3,false,1768308861
1768308870023934000,34,ETH-USD,Buy,3069293004,979414768368855760,1531577209,3133803066,3131252524,-4638881,1632711738,2,false,1768308823
1768308870023934000,22,ETH-USD,Buy,569878398,181869407519744205,189389588,3133448367,3131252524,-796893,2154768035,3,false,1768308864
1768308870023934000,36,ETH-USD,Buy,4122537920,1315655289584781184,2057146423,3133448368,3131252524,-5764784,1632526678,2,false,1768308859
1768308870023934000,26,ETH-USD,Buy,766517760,244640479359630386,254739403,3133241735,3131252524,-1021386,2154625969,3,false,1768308860
1768308870023934000,35,ETH-USD,Sell,1894818640,605361722805556973,945893466,3130060207,3131252524,-2045005,4451660524,2,false,1768308823
1768308872023934000,40,ETH-USD,Buy,3795833668,1211261627011284517,1894121001,3133785124,3131302500,-5973738,1632702049,2,false,1768308828
1768308872023934000,27,ETH-USD,Sell,735205758,234953203301783140,244480422,3129158264,3131302500,-1079244,3921379049,3,false,1768308860
1768308872023934000,42,ETH-USD,Buy,5488458934,1751739247839956253,2738741009,3133148350,3131302500,-7523821,1632370289,2,false,1768308766
1768308872023934000,50,ETH-USD,Buy,10558296806,3368864484213386107,5268590107,3134081782,3131302500,-17614074,1632856608,2,false,1768308844
1768308872023934000,53,ETH-USD,Sell,11669832000,3728923561794827876,5823246168,3129544439,3131302500,-15688580,4305946227,2,false,1768308658
1768308872023934000,52,ETH-USD,Buy,13229568000,4220690881321667230,6604200346,3134455560,3131302500,-23645441,1656803613,2,false,1768308658
1768308872023934000,32,ETH-USD,Buy,2843177290,907366592422102160,1418745468,3133438363,3131302500,-4160340,1632521386,2,false,1768308870
1768308872023934000,43,ETH-USD,Sell,3785252054,1209870761005818612,1889597826,3128641649,3131302500,-6182509,4404001906,2,false,1768308766
1768308872023934000,24,ETH-USD,Buy,589925616,188267821948451767,196051947,3133438364,3131302500,-863221,2154761111,3,false,1768308869
1768308872023934000,33,ETH-USD,Sell,2719492816,869106698504253834,1357570814,3129066684,3131302500,-4071784,4417939529,2,false,1768308870
1768308872023934000,31,ETH-USD,Sell,1737778494,555444765714594440,867499025,3128625204,3131302500,-2847489,4429601868,2,false,1768308856
1768308872023934000,30,ETH-USD,Buy,2567528588,819343919169748696,1281196766,3133639645,3131302500,-3921669,1632626254,2,false,1768308856
1768308872023934000,37,ETH-USD,Sell,4414052640,1410712966879124964,2203495078,3128951631,3131302500,-6771529,4396568302,2,false,1768308859
1768308872023934000,25,ETH-USD,Sell,817879887,261383510398261764,271972326,3129041635,3131302500,-1231135,3920198130,3,false,1768308869
1768308872023934000,51,ETH-USD,Sell,7333118170,2343619006396684348,3660692591,3128971965,3131302500,-11201894,4360062177,2,false,1768308844
1768308872023934000,23,ETH-USD,Sell,670703037,214353916613803993,223031117,3128951630,3131302500,-1028915,3921927404,3,false,1768308864
1768308872023934000,20,ETH-USD,Buy,331286517,105726195514763983,110097553,3133438363,3131302500,-484762,2154761109,3,false,1768308872
1768308872023934000,41,ETH-USD,Sell,5101825944,1629993627242316274,2546831512,3129966803,3131302500,-6169369,4389383916,2,false,1768308828
1768308872023934000,34,ETH-USD,Buy,3069293004,979414768368855760,1531577209,3133803066,3131302500,-4847881,1632711397,2,false,1768308823
1768308872023934000,22,ETH-USD,Buy,569878398,181869407519744205,189389588,3133448367,3131302500,-835703,2154767991,3,false,1768308864
1768308872023934000,36,ETH-USD,Buy,4122537920,1315655289584781184,2057146423,3133448368,3131302500,-6045536,1632526599,2,false,1768308859
1768308872023934000,26,ETH-USD,Buy,766517760,244640479359630386,254739403,3133241735,3131302500,-1073590,2154625896,3,false,1768308860
1768308872023934000,35,ETH-USD,Sell,1894818640,605361722805556973,945893466,3130060207,3131302500,-2234692,4429667408,2,false,1768308823
1768308874023934000,40,ETH-USD,Buy,3795833668,1211261627011284517,1894121001,3133785124,3131400000,-5509037,1632702382,2,false,1768308828
1768308874023934000,27,ETH-USD,Sell,735205758,234953203301783140,244480422,3129158264,3131400000,-1034919,3940317232,3,false,1768308860
1768308874023934000,42,ETH-USD,Buy,5488458934,1751739247839956253,2738741009,3133148350,3131400000,-6851765,1632371073,2,false,1768308766
1768308874023934000,50,ETH-USD,Buy,10558296806,3368864484213386107,5268590107,3134081782,3131400000,-16321606,1642663532,2,false,1768308844
1768308874023934000,53,ETH-USD,Sell,11669832000,3728923561794827876,5823246168,3129544439,3131400000,-14985115,4324886015,2,false,1768308658
1768308874023934000,52,ETH-USD,Buy,13229568000,4220690881321667230,6604200346,3134455560,3131400000,-22026169,1668597763,2,false,1768308658
1768308874023934000,32,ETH-USD,Buy,2843177290,907366592422102160,1418745468,3133438363,3131400000,-3812228,1632521415,2,false,1768308870
1768308874023934000,43,ETH-USD,Sell,3785252054,1209870761005818612,1889597826,3128641649,3131400000,-5954266,4422936622,2,false,1768308766
1768308874023934000,24,ETH-USD,Buy,589925616,188267821948451767,196051947,3133438364,3131400000,-790992,2154761147,3,false,1768308869
1768308874023934000,33,ETH-USD,Sell,2719492816,869106698504253834,1357570814,3129066684,3131400000,-3907827,4436877194,2,false,1768308870
1768308874023934000,31,ETH-USD,Sell,1737778494,555444765714594440,867499025,3128625204,3131400000,-2742704,4448536810,2,false,1768308856
1768308874023934000,30,ETH-USD,Buy,2567528588,819343919169748696,1281196766,3133639645,3131400000,-3607327,1632626384,2,false,1768308856
1768308874023934000,37,ETH-USD,Sell,4414052640,1410712966879124964,2203495078,3128951631,3131400000,-6505397,4415505231,2,false,1768308859
1768308874023934000,25,ETH-USD,Sell,817879887,261383510398261764,271972326,3129041635,3131400000,-1181824,3939135640,3,false,1768308869
1768308874023934000,51,ETH-USD,Sell,7333118170,2343619006396684348,3660692591,3128971965,3131400000,-10759768,4378999175,2,false,1768308844
1768308874023934000,23,ETH-USD,Sell,670703037,214353916613803993,223031117,3128951630,3131400000,-988477,3940864350,3,false,1768308864
1768308874023934000,20,ETH-USD,Buy,331286517,105726195514763983,110097553,3133438363,3131400000,-444200,2154761123,3,false,1768308872
1768308874023934000,41,ETH-USD,Sell,5101825944,1629993627242316274,2546831512,3129966803,3131400000,-5861869,4408326876,2,false,1768308828
1768308874023934000,21,ETH-USD,Sell,756522684,241789119973861658,251569010,3128853291,3131400000,-1138769,3939666453,3,false,1768308872
