ts,account,symbol,side,size_usd,collateral,execution_price,leverage,order_type,pnl
1768309215323934000,25,ETH-USD,Sell,505503183,168096659,3131990000,3,Increase,0
1768309216023934000,50,ETH-USD,Buy,11124224716,5553212979,3131990000,0,Decrease,-8901601
1768309216023934000,51,ETH-USD,Sell,7505878128,3745433186,3131950000,0,Decrease,-15697730
1768309218023934000,21,ETH-USD,Sell,777357435,258497260,3131950000,0,Decrease,-1155425
1768309218023934000,20,ETH-USD,Buy,694673163,230863048,3131950000,0,Decrease,-1044350
1768309218523934000,21,ETH-USD,Sell,769833309,255995237,3131949999,3,Increase,0
1768309218523934000,20,ETH-USD,Buy,544959297,181108140,3131949999,3,Increase,0
1768309222623934000,22,ETH-USD,Buy,883218357,293522901,3131969999,0,Decrease,-1245689
1768309222623934000,23,ETH-USD,Sell,574405131,191008853,3131969999,0,Decrease,-807628
1768309223223934000,23,ETH-USD,Sell,513016683,170595148,3131969999,3,Increase,0
1768309223223934000,22,ETH-USD,Buy,554358687,184231871,3131969999,3,Increase,0
1768309224823934000,26,ETH-USD,Buy,724740171,240855317,3131970000,0,Decrease,-1101488
1768309224823934000,27,ETH-USD,Sell,983441718,327027153,3131970000,0,Decrease,-1490527
1768309225623934000,26,ETH-USD,Buy,1187643024,394693365,3131970000,3,Increase,0
1768309225623934000,27,ETH-USD,Sell,984064974,327234407,3131970000,3,Increase,0
1768309227923934000,24,ETH-USD,Buy,581297343,193184484,3131969720,0,Decrease,-821083
1768309227923934000,25,ETH-USD,Sell,505503183,168096659,3131969720,0,Decrease,-708492
1768309228023934000,50,ETH-USD,Buy,8951234642,4466666087,3131992527,2,Increase,0
1768309228023934000,51,ETH-USD,Sell,11043405650,5512868101,3131992527,2,Increase,0
1768309228523934000,21,ETH-USD,Sell,769833309,255995237,3131992527,0,Decrease,-1250914
1768309228523934000,20,ETH-USD,Buy,544959297,181108140,3131992527,0,Decrease,-869201
1768309228623934000,25,ETH-USD,Sell,625145706,207881786,3131992527,3,Increase,0
1768309228623934000,24,ETH-USD,Buy,486085239,161542328,3131992527,3,Increase,0
1768309229023934000,20,ETH-USD,Buy,377718297,125528381,3131992527,3,Increase,0
1768309229023934000,21,ETH-USD,Sell,786756522,261622769,3131992527,3,Increase,0
1768309238023934000,30,ETH-USD,Buy,1794624538,895517645,3131875000,0,Decrease,-2471430
1768309238023934000,31,ETH-USD,Sell,2275383468,1135871428,3131790000,0,Decrease,-2985306
1768309238223934000,23,ETH-USD,Sell,513016683,170595148,3131790000,0,Decrease,-663925
1768309238223934000,22,ETH-USD,Buy,554358687,184231871,3131790000,0,Decrease,-780109
1768309238823934000,22,ETH-USD,Buy,407759058,135511927,3131790000,3,Increase,0
1768309238823934000,23,ETH-USD,Sell,351386838,116847837,3131790000,3,Increase,0
1768309239023934000,20,ETH-USD,Buy,377718297,125528381,3131790000,0,Decrease,-554879
1768309239023934000,21,ETH-USD,Sell,786756522,261622769,3131790000,0,Decrease,-1055675
1768309239523934000,21,ETH-USD,Sell,319442580,106225306,3131790000,3,Increase,0
1768309239523934000,20,ETH-USD,Buy,370177578,123022349,3131790000,3,Increase,0
1768309240023934000,31,ETH-USD,Sell,1670809964,834068335,3131790000,2,Increase,0
1768309240023934000,30,ETH-USD,Buy,1761571214,879024036,3131682160,2,Increase,0
1768309241223934000,25,ETH-USD,Sell,625145706,207881786,3131682160,0,Decrease,-920851
1768309241223934000,24,ETH-USD,Buy,486085239,161542328,3131682160,0,Decrease,-811207
1768309241923934000,25,ETH-USD,Sell,459104604,152667585,3131682160,3,Increase,0
1768309241923934000,24,ETH-USD,Buy,623831085,207319864,3131682160,3,Increase,0
1768309244023934000,27,ETH-USD,Sell,984064974,327234407,3131704925,0,Decrease,-1353239
1768309244023934000,26,ETH-USD,Buy,1187643024,394693365,3131704925,0,Decrease,-1831440
1768309244823934000,27,ETH-USD,Sell,1098598161,365320509,3131693736,3,Increase,0
1768309244823934000,26,ETH-USD,Buy,1163737392,386748727,3131693736,3,Increase,0
1768309247523934000,36,ETH-USD,Buy,3327813750,1660579062,3131680000,0,Decrease,-5384488
1768309247523934000,37,ETH-USD,Sell,2920019538,1457673754,3131680000,0,Decrease,-4023419
1768309248023934000,32,ETH-USD,Buy,2832875910,1413605080,3131680000,0,Decrease,-4172398
1768309248023934000,33,ETH-USD,Sell,2793726160,1394628100,3131680000,0,Decrease,-3585039
1768309249523934000,20,ETH-USD,Buy,370177578,123022349,3131499894,0,Decrease,-544119
1768309249523934000,21,ETH-USD,Sell,319442580,106225306,3131499894,0,Decrease,-410941
1768309250023934000,21,ETH-USD,Sell,896235267,298028101,3131499894,3,Increase,0
1768309250023934000,20,ETH-USD,Buy,825463371,274328994,3131499894,3,Increase,0
1768309250523934000,33,ETH-USD,Sell,2567704962,1281798318,3131347515,2,Increase,0
1768309250523934000,32,ETH-USD,Buy,2227953756,1111748925,3131347515,2,Increase,0
1768309251023934000,36,ETH-USD,Buy,2829485614,1411913322,3131347515,2,Increase,0
1768309251023934000,37,ETH-USD,Sell,4583040222,2287853679,3131347515,2,Increase,0
1768309253823934000,23,ETH-USD,Sell,351386838,116847837,3131260000,0,Decrease,-452035
1768309253823934000,22,ETH-USD,Buy,407759058,135511927,3131260000,0,Decrease,-661787
1768309254423934000,23,ETH-USD,Sell,754007406,250581795,3131260000,3,Increase,0
1768309254423934000,22,ETH-USD,Buy,556111776,184925703,3131260000,3,Increase,0
1768309254523934000,25,ETH-USD,Sell,459104604,152667585,3131260000,0,Decrease,-677041
1768309254523934000,24,ETH-USD,Buy,623831085,207319864,3131260000,0,Decrease,-1086501
1768309255223934000,24,ETH-USD,Buy,444638919,147768335,3131260000,3,Increase,0
1768309255223934000,25,ETH-USD,Sell,628130754,208874414,3131260000,3,Increase,0
1768309260023934000,21,ETH-USD,Sell,896235267,298028101,3131140038,0,Decrease,-1301071
1768309260023934000,20,ETH-USD,Buy,825463371,274328994,3131122867,0,Decrease,-1231632
1768309260523934000,20,ETH-USD,Buy,650021106,216023681,3131122867,3,Increase,0
1768309260523934000,21,ETH-USD,Sell,557966094,185542326,3131122867,3,Increase,0
1768309261023934000,34,ETH-USD,Buy,2929967290,1462053678,3131122867,0,Decrease,-4801067
1768309261023934000,35,ETH-USD,Sell,1636459550,816920608,3131122867,0,Decrease,-1789006
1768309263223934000,26,ETH-USD,Buy,1163737392,386748727,3131140037,0,Decrease,-1833775
1768309263223934000,27,ETH-USD,Sell,1098598161,365320509,3131140037,0,Decrease,-1344683
1768309264023934000,34,ETH-USD,Buy,2595723348,1295785096,3131149999,2,Increase,0
1768309264023934000,42,ETH-USD,Buy,3313550200,1654124260,3131149999,0,Decrease,-5144379
1768309264023934000,35,ETH-USD,Sell,2537797074,1266360740,3131149999,2,Increase,0
1768309264023934000,26,ETH-USD,Buy,1224279648,407113793,3131149999,3,Increase,0
1768309264023934000,27,ETH-USD,Sell,961889277,319667870,3131149999,3,Increase,0
1768309264023934000,43,ETH-USD,Sell,4566310200,2278588790,3131149999,0,Decrease,-4910375
1768309267823934000,25,ETH-USD,Sell,628130754,208874414,3131140037,0,Decrease,-935363
1768309267823934000,24,ETH-USD,Buy,444638919,147768335,3131140037,0,Decrease,-695124
1768309268523934000,25,ETH-USD,Sell,564212550,187506638,3131035252,3,Increase,0
1768309268523934000,24,ETH-USD,Buy,603037389,200409426,3131035252,3,Increase,0
1768309269423934000,22,ETH-USD,Buy,556111776,184925703,3131035252,0,Decrease,-846951
1768309269423934000,23,ETH-USD,Sell,754007406,250581795,3131035252,0,Decrease,-1041826
1768309270023934000,23,ETH-USD,Sell,498460812,165754836,3131035252,3,Increase,0
1768309270023934000,22,ETH-USD,Buy,723895350,240574555,3131035252,3,Increase,0
1768309270023934000,43,ETH-USD,Sell,6133698058,3060715331,3131035252,2,Increase,0
1768309270023934000,31,ETH-USD,Sell,1670809964,834068335,3131035252,0,Decrease,-1810368
1768309270023934000,42,ETH-USD,Buy,3237490450,1616155233,3131035252,2,Increase,0
1768309270023934000,30,ETH-USD,Buy,1761571214,879024036,3131035252,0,Decrease,-2985147
1768309270523934000,21,ETH-USD,Sell,557966094,185542326,3130773686,0,Decrease,-659942
1768309270523934000,20,ETH-USD,Buy,650021106,216023681,3130773686,0,Decrease,-912705
1768309271023934000,21,ETH-USD,Sell,609248559,202473605,3130773686,3,Increase,0
1768309271023934000,20,ETH-USD,Buy,442691397,147209646,3130773686,3,Increase,0
1768309272023934000,31,ETH-USD,Sell,3007108124,1500546954,3130773686,2,Increase,0
1768309272023934000,30,ETH-USD,Buy,1959638372,978251476,3130412736,2,Increase,0
1768309281023934000,20,ETH-USD,Buy,442691397,147209646,3129782894,0,Decrease,-789184
1768309281023934000,21,ETH-USD,Sell,609248559,202473605,3129782894,0,Decrease,-701636
1768309281123934000,24,ETH-USD,Buy,603037389,200409426,3129782894,0,Decrease,-1140301
1768309281123934000,25,ETH-USD,Sell,564212550,187506638,3129782894,0,Decrease,-616659
1768309281523934000,20,ETH-USD,Buy,492001869,163607022,3129782894,3,Increase,0
1768309281523934000,21,ETH-USD,Sell,814369509,270642134,3129782894,3,Increase,0
1768309281823934000,24,ETH-USD,Buy,367436511,122184888,3129782894,3,Increase,0
1768309281823934000,25,ETH-USD,Sell,675407148,224460309,3129782894,3,Increase,0
1768309282423934000,27,ETH-USD,Sell,961889277,319667870,3129793317,0,Decrease,-1048261
1768309282423934000,26,ETH-USD,Buy,1224279648,407113793,3129793317,0,Decrease,-2392742
1768309283223934000,27,ETH-USD,Sell,845670153,281044381,3129793317,3,Increase,0
1768309283223934000,26,ETH-USD,Buy,632844207,210441794,3129793317,3,Increase,0
1768309285023934000,22,ETH-USD,Buy,723895350,240574555,3129782894,0,Decrease,-1231527
1768309285023934000,23,ETH-USD,Sell,498460812,165754836,3129782894,0,Decrease,-450121
1768309285623934000,23,ETH-USD,Sell,604674054,200953344,3129782894,3,Increase,0
1768309285623934000,22,ETH-USD,Buy,696063714,231464388,3129782894,3,Increase,0
1768309291523934000,20,ETH-USD,Buy,492001869,163607022,3129740116,0,Decrease,-731943
1768309291523934000,21,ETH-USD,Sell,814369509,270642134,3129740116,0,Decrease,-1191247
1768309292023934000,21,ETH-USD,Sell,393721305,130846714,3129740116,3,Increase,0
1768309292023934000,20,ETH-USD,Buy,722926050,240397010,3129550000,3,Increase,0
1768309294423934000,24,ETH-USD,Buy,367436511,122184888,3129880000,0,Decrease,-513812
1768309294423934000,25,ETH-USD,Sell,675407148,224460309,3129880000,0,Decrease,-987976
1768309295123934000,24,ETH-USD,Buy,624098070,207533412,3129880000,3,Increase,0
1768309295123934000,25,ETH-USD,Sell,758682909,252135621,3129880000,3,Increase,0
1768309295523934000,33,ETH-USD,Sell,2567704962,1281798318,3129880000,0,Decrease,-2275469
1768309295523934000,32,ETH-USD,Buy,2227953756,1111748925,3129880000,0,Decrease,-4058137
1768309298023934000,32,ETH-USD,Buy,1691972058,844632452,3130383089,2,Increase,0
1768309298023934000,33,ETH-USD,Sell,2804823246,1399606800,3130383089,2,Increase,0
1768309298023934000,40,ETH-USD,Buy,4644726338,2317718443,3130383089,0,Decrease,-8610893
1768309298023934000,41,ETH-USD,Sell,3946294798,1969990364,3130383089,0,Decrease,-3299438
1768309300623934000,22,ETH-USD,Buy,696063714,231464388,3130710522,0,Decrease,-670384
1768309300623934000,23,ETH-USD,Sell,604674054,200953344,3130710522,0,Decrease,-941770
1768309301223934000,23,ETH-USD,Sell,358153281,119026274,3130710522,3,Increase,0
1768309301223934000,22,ETH-USD,Buy,609236265,202591366,3130710522,3,Increase,0
1768309301623934000,27,ETH-USD,Sell,845670153,281044381,3130710522,0,Decrease,-1521061
1768309301623934000,26,ETH-USD,Buy,632844207,210441794,3130710522,0,Decrease,-765670
1768309302023934000,21,ETH-USD,Sell,393721305,130846714,3130710522,0,Decrease,-624001
1768309302023934000,30,ETH-USD,Buy,1959638372,978251476,3130710522,0,Decrease,-2709030
1768309302023934000,31,ETH-USD,Sell,3007108124,1500546954,3130845022,0,Decrease,-3907870
1768309302023934000,20,ETH-USD,Buy,722926050,240397010,3130845022,0,Decrease,-672406
1768309302423934000,26,ETH-USD,Buy,1126478037,374591497,3130845022,3,Increase,0
1768309302423934000,27,ETH-USD,Sell,969935787,322341994,3130845022,3,Increase,0
1768309302523934000,21,ETH-USD,Sell,705692466,234525130,3130845022,3,Increase,0
1768309302523934000,20,ETH-USD,Buy,664365312,220923612,3130845022,3,Increase,0
1768309303023934000,41,ETH-USD,Sell,3656826984,1824756666,3130845022,2,Increase,0
1768309303023934000,40,ETH-USD,Buy,5638651884,2814815021,3130845022,2,Increase,0
1768309303523934000,36,ETH-USD,Buy,2829485614,1411913322,3130845022,0,Decrease,-4365548
1768309303523934000,37,ETH-USD,Sell,4583040222,2287853679,3130845022,0,Decrease,-5609676
1768309304023934000,31,ETH-USD,Sell,2579816298,1287328333,3130845022,2,Increase,0
1768309304023934000,30,ETH-USD,Buy,2124264762,1060432970,3130825000,2,Increase,0
1768309307023934000,37,ETH-USD,Sell,3359385978,1676333604,3130835022,2,Increase,0
1768309307023934000,36,ETH-USD,Buy,4648037672,2320300406,3130835022,2,Increase,0
1768309307723934000,24,ETH-USD,Buy,624098070,207533412,3130835022,0,Decrease,-601627
1768309307723934000,25,ETH-USD,Sell,758682909,252135621,3130835022,0,Decrease,-1195526
1768309308423934000,25,ETH-USD,Sell,897302127,298382868,3130851804,3,Increase,0
1768309308423934000,24,ETH-USD,Buy,678142500,225369358,3130851804,3,Increase,0
1768309312523934000,20,ETH-USD,Buy,664365312,220923612,3130898304,0,Decrease,-843170
1768309312523934000,21,ETH-USD,Sell,705692466,234525130,3130898304,0,Decrease,-920791
1768309313023934000,21,ETH-USD,Sell,333753759,110984250,3130898304,3,Increase,0
1768309313023934000,20,ETH-USD,Buy,368819820,122571121,3130898304,3,Increase,0
1768309316223934000,23,ETH-USD,Sell,358153281,119026274,3130441201,0,Decrease,-525798
1768309316223934000,22,ETH-USD,Buy,609236265,202591366,3130441201,0,Decrease,-998047
1768309316823934000,22,ETH-USD,Buy,701218827,233038391,3130441201,3,Increase,0
1768309316823934000,23,ETH-USD,Sell,781358121,259827621,3130441201,3,Increase,0
1768309320823934000,27,ETH-USD,Sell,969935787,322341994,3130035963,0,Decrease,-1054911
1768309320823934000,26,ETH-USD,Buy,1126478037,374591497,3130035963,0,Decrease,-1805445
1768309321023934000,25,ETH-USD,Sell,897302127,298382868,3130035963,0,Decrease,-1015837
1768309321023934000,24,ETH-USD,Buy,678142500,225369358,3130035963,0,Decrease,-1119864
1768309321623934000,26,ETH-USD,Buy,765606795,254436659,3130035963,3,Increase,0
1768309321623934000,27,ETH-USD,Sell,833215572,277071952,3130035963,3,Increase,0
1768309321723934000,25,ETH-USD,Sell,681721830,226558889,3130035963,3,Increase,0
1768309321723934000,24,ETH-USD,Buy,609104997,202547716,3130035963,3,Increase,0
1768309323023934000,21,ETH-USD,Sell,333753759,110984250,3130020000,0,Decrease,-404383
1768309323023934000,20,ETH-USD,Buy,368819820,122571121,3130020000,0,Decrease,-653080
1768309323523934000,20,ETH-USD,Buy,368716356,122536736,3130020000,3,Increase,0
1768309323523934000,21,ETH-USD,Sell,791269056,262965083,3130020000,3,Increase,0
1768309324023934000,34,ETH-USD,Buy,2595723348,1295785096,3130020000,0,Decrease,-4778895
1768309324023934000,35,ETH-USD,Sell,2537797074,1266360740,3130020000,0,Decrease,-2845355
1768309327023934000,35,ETH-USD,Sell,1989178548,992600096,3130099999,2,Increase,0
1768309327023934000,34,ETH-USD,Buy,2770138498,1382853139,3130099999,2,Increase,0
1768309331823934000,22,ETH-USD,Buy,701218827,233038391,3130470000,0,Decrease,-1092195
1768309331823934000,23,ETH-USD,Sell,781358121,259827621,3130470000,0,Decrease,-1233671
1768309332423934000,23,ETH-USD,Sell,490867239,163229720,3130530880,3,Increase,0
1768309332423934000,22,ETH-USD,Buy,410725650,136497825,3130530880,3,Increase,0
1768309333523934000,20,ETH-USD,Buy,368716356,122536736,3130530880,0,Decrease,-500965
1768309333523934000,21,ETH-USD,Sell,791269056,262965083,3130530880,0,Decrease,-1335399
1768309334023934000,30,ETH-USD,Buy,2124264762,1060432970,3130530880,0,Decrease,-3011577
1768309334023934000,21,ETH-USD,Sell,535946886,178113016,3130530880,3,Increase,0
1768309334023934000,31,ETH-USD,Sell,2579816298,1287328333,3130549044,0,Decrease,-3398818
1768309334023934000,20,ETH-USD,Buy,750705660,249484515,3130549044,3,Increase,0
1768309334323934000,24,ETH-USD,Buy,609104997,202547716,3130549044,0,Decrease,-806460
1768309334323934000,25,ETH-USD,Sell,681721830,226558889,3130549044,0,Decrease,-1127548
1768309335023934000,25,ETH-USD,Sell,383805312,127628060,3130549044,3,Increase,0
1768309335023934000,24,ETH-USD,Buy,400710276,133169382,3130549044,3,Increase,0
1768309336023934000,30,ETH-USD,Buy,3077329710,1535587526,3130549044,2,Increase,0
1768309336023934000,31,ETH-USD,Sell,2903584238,1449469252,3130549044,2,Increase,0
1768309340023934000,27,ETH-USD,Sell,833215572,277071952,3129720124,0,Decrease,-1081833
1768309340023934000,26,ETH-USD,Buy,765606795,254436659,3128925157,0,Decrease,-1455381
1768309340823934000,26,ETH-USD,Buy,626410815,208177195,3128925157,3,Increase,0
1768309340823934000,27,ETH-USD,Sell,656448495,218291007,3128925157,3,Increase,0
1768309343023934000,33,ETH-USD,Sell,2804823246,1399606800,3128820178,0,Decrease,-2408832
1768309343023934000,32,ETH-USD,Buy,1691972058,844632452,3128820178,0,Decrease,-3139704
1768309344023934000,20,ETH-USD,Buy,750705660,249484515,3128820178,0,Decrease,-1542193
1768309344023934000,21,ETH-USD,Sell,535946886,178113016,3128820178,0,Decrease,-463508
1768309344523934000,20,ETH-USD,Buy,833517711,277005720,3128820238,3,Increase,0
1768309344523934000,21,ETH-USD,Sell,384844887,127973754,3128820238,3,Increase,0
1768309345523934000,32,ETH-USD,Buy,1616035652,806401791,3128820238,2,Increase,0
1768309345523934000,33,ETH-USD,Sell,2032168744,1014458638,3128820238,2,Increase,0
1768309347423934000,22,ETH-USD,Buy,410725650,136497825,3128780000,0,Decrease,-814966
1768309347423934000,23,ETH-USD,Sell,490867239,163229720,3128780000,0,Decrease,-425866
1768309347623934000,25,ETH-USD,Sell,383805312,127628060,3128780000,0,Decrease,-366491
1768309347623934000,24,ETH-USD,Buy,400710276,133169382,3128780000,0,Decrease,-834562
1768309348023934000,23,ETH-USD,Sell,721479372,239915941,3128705000,3,Increase,0
1768309348023934000,22,ETH-USD,Buy,889177959,295503476,3128705000,3,Increase,0
1768309348323934000,24,ETH-USD,Buy,819094968,272212562,3128705000,3,Increase,0
1768309348323934000,25,ETH-USD,Sell,382327749,127136721,3128705000,3,Increase,0
1768309354523934000,21,ETH-USD,Sell,384844887,127973754,3128354218,0,Decrease,-563081
1768309354523934000,20,ETH-USD,Buy,833517711,277005720,3128354218,0,Decrease,-1465748
1768309355023934000,21,ETH-USD,Sell,646943652,215130330,3128354218,3,Increase,0
1768309355023934000,20,ETH-USD,Buy,626296512,208139208,3128354218,3,Increase,0
1768309359223934000,27,ETH-USD,Sell,656448495,218291007,3127829999,0,Decrease,-842546
1768309359223934000,26,ETH-USD,Buy,626410815,208177195,3127829999,0,Decrease,-1240784
1768309359523934000,37,ETH-USD,Sell,3359385978,1676333604,3127829999,0,Decrease,-1682920
1768309359523934000,36,ETH-USD,Buy,4648037672,2320300406,3127829999,0,Decrease,-11241978
1768309360023934000,26,ETH-USD,Buy,1099745025,365481930,3127829999,3,Increase,0
1768309360023934000,27,ETH-USD,Sell,750053631,249417835,3127829999,3,Increase,0
1768309360923934000,24,ETH-USD,Buy,819094968,272212562,3127900000,0,Decrease,-1292638
1768309360923934000,25,ETH-USD,Sell,382327749,127136721,3127900000,0,Decrease,-407298
1768309361623934000,25,ETH-USD,Sell,735682080,244638815,3127900000,3,Increase,0
1768309361623934000,24,ETH-USD,Buy,664991538,220998855,3127900000,3,Increase,0
1768309363023934000,36,ETH-USD,Buy,2907383050,1450784142,3127900000,2,Increase,0
1768309363023934000,37,ETH-USD,Sell,3542346750,1768339498,3127900000,2,Increase,0
1768309363023934000,22,ETH-USD,Buy,889177959,295503476,3127900000,0,Decrease,-1493072
1768309363023934000,23,ETH-USD,Sell,721479372,239915941,3127900000,0,Decrease,-841589
1768309363623934000,23,ETH-USD,Sell,486075660,161636360,3127900000,3,Increase,0
1768309363623934000,22,ETH-USD,Buy,623077680,207069483,3127900000,3,Increase,0
1768309365023934000,20,ETH-USD,Buy,626296512,208139208,3127899999,0,Decrease,-1060094
1768309365023934000,21,ETH-USD,Sell,646943652,215130330,3127899999,0,Decrease,-908840
1768309365523934000,20,ETH-USD,Buy,755075058,250936611,3127899999,3,Increase,0
1768309365523934000,21,ETH-USD,Sell,844532997,280835373,3127899999,3,Increase,0
1768309366023934000,31,ETH-USD,Sell,2903584238,1449469252,3127899999,0,Decrease,-1887716
1768309366023934000,30,ETH-USD,Buy,3077329710,1535587526,3127952515,0,Decrease,-7422453
1768309368023934000,30,ETH-USD,Buy,2180182902,1087911269,3127952515,2,Increase,0
1768309368023934000,31,ETH-USD,Sell,1814212458,905654860,3127952515,2,Increase,0
1768309374223934000,25,ETH-USD,Sell,735682080,244638815,3128931531,0,Decrease,-1199692
1768309374223934000,24,ETH-USD,Buy,664991538,220998855,3128931531,0,Decrease,-644681
1768309374923934000,24,ETH-USD,Buy,384232791,127693365,3128931531,3,Increase,0
1768309374923934000,25,ETH-USD,Sell,796000179,264696593,3128931531,3,Increase,0
1768309375523934000,21,ETH-USD,Sell,844532997,280835373,3128931531,0,Decrease,-1434071
1768309375523934000,20,ETH-USD,Buy,755075058,250936611,3128931531,0,Decrease,-782657
1768309376023934000,20,ETH-USD,Buy,514396341,170951051,3128931531,3,Increase,0
1768309376023934000,21,ETH-USD,Sell,701518437,233278265,3128985000,3,Increase,0
1768309378423934000,27,ETH-USD,Sell,750053631,249417835,3128934978,0,Decrease,-1365433
1768309378423934000,26,ETH-USD,Buy,1099745025,365481930,3128934978,0,Decrease,-1222439
1768309378623934000,23,ETH-USD,Sell,486075660,161636360,3128934978,0,Decrease,-852842
1768309378623934000,22,ETH-USD,Buy,623077680,207069483,3128934978,0,Decrease,-679548
1768309379223934000,23,ETH-USD,Sell,779104809,258922499,3128934978,3,Increase,0
1768309379223934000,26,ETH-USD,Buy,845438229,281136393,3128934978,3,Increase,0
1768309379223934000,27,ETH-USD,Sell,1101385110,366026985,3128934978,3,Increase,0
1768309379223934000,22,ETH-USD,Buy,523157928,173967450,3128934978,3,Increase,0
1768309386023934000,21,ETH-USD,Sell,701518437,233278265,3128840734,0,Decrease,-944650
1768309386023934000,20,ETH-USD,Buy,514396341,170951051,3128840734,0,Decrease,-754801
1768309386523934000,20,ETH-USD,Buy,415513938,138172235,3128870037,3,Increase,0
1768309386523934000,21,ETH-USD,Sell,456815025,151814860,3128870037,3,Increase,0
1768309387023934000,35,ETH-USD,Sell,1989178548,992600096,3128870037,0,Decrease,-1871172
1768309387023934000,34,ETH-USD,Buy,2770138498,1382853139,3128870037,0,Decrease,-4777927
1768309387523934000,25,ETH-USD,Sell,796000179,264696593,3128870037,0,Decrease,-1032615
1768309387523934000,24,ETH-USD,Buy,384232791,127693365,3128870037,0,Decrease,-512895
1768309388223934000,24,ETH-USD,Buy,556920876,185194756,3128768980,3,Increase,0
1768309388223934000,25,ETH-USD,Sell,637017363,211702104,3128768980,3,Increase,0
1768309390023934000,35,ETH-USD,Sell,1734902398,865716297,3128768980,2,Increase,0
1768309390023934000,43,ETH-USD,Sell,6133698058,3060715331,3128768980,0,Decrease,-3824090
1768309390023934000,42,ETH-USD,Buy,3237490450,1616155233,3128768980,0,Decrease,-6699270
1768309390023934000,34,ETH-USD,Buy,2334061658,1164696768,3128768980,2,Increase,0
1768309390523934000,33,ETH-USD,Sell,2032168744,1014458638,3128780000,0,Decrease,-3139145
1768309390523934000,32,ETH-USD,Buy,1616035652,806401791,3128780000,0,Decrease,-2533969
1768309393023934000,32,ETH-USD,Buy,2589065450,1291943660,3128780000,2,Increase,0
1768309393023934000,33,ETH-USD,Sell,2778356640,1386955635,3128780000,2,Increase,0
1768309393023934000,41,ETH-USD,Sell,3656826984,1824756666,3128780000,0,Decrease,-2382085
1768309393023934000,40,ETH-USD,Buy,5638651884,2814815021,3128780000,0,Decrease,-11101903
1768309394223934000,23,ETH-USD,Sell,779104809,258922499,3128780000,0,Decrease,-1091455
1768309394223934000,22,ETH-USD,Buy,523157928,173967450,3128780000,0,Decrease,-783707
1768309394823934000,22,ETH-USD,Buy,760293540,252670887,3128780000,3,Increase,0
1768309394823934000,23,ETH-USD,Sell,928621902,308797737,3128780000,3,Increase,0
1768309396023934000,43,ETH-USD,Sell,5243768238,2616640351,3128739999,2,Increase,0
1768309396023934000,42,ETH-USD,Buy,5181193438,2586451765,3128739999,2,Increase,0
1768309396523934000,21,ETH-USD,Sell,456815025,151814860,3128739999,0,Decrease,-606977
1768309396523934000,20,ETH-USD,Buy,415513938,138172235,3128739999,0,Decrease,-585877
1768309397023934000,21,ETH-USD,Sell,763412559,253860123,3128739999,3,Increase,0
1768309397023934000,20,ETH-USD,Buy,799080195,265560985,3128739999,3,Increase,0
1768309397623934000,26,ETH-USD,Buy,845438229,281136393,3128739999,0,Decrease,-1210060
1768309397623934000,27,ETH-USD,Sell,1101385110,366026985,3128739999,0,Decrease,-1441146
1768309398023934000,31,ETH-USD,Sell,1814212458,905654860,3128739999,0,Decrease,-3197035
1768309398023934000,40,ETH-USD,Buy,4524158038,2257554861,3128739999,2,Increase,0
1768309398023934000,41,ETH-USD,Sell,6213677638,3101867877,3128739999,2,Increase,0
1768309398023934000,30,ETH-USD,Buy,2180182902,1087911269,3128730223,0,Decrease,-2645816
1768309398423934000,26,ETH-USD,Buy,821604555,273210902,3128730223,3,Increase,0
1768309398423934000,27,ETH-USD,Sell,1243357389,413209106,3128730223,3,Increase,0
1768309400023934000,30,ETH-USD,Buy,2241735204,1119074214,3128730223,2,Increase,0
1768309400023934000,31,ETH-USD,Sell,1755217654,876204653,3128730223,2,Increase,0
1768309400323934000,100,ETH-USD,Buy,15643662500,3113088838,3128732500,5,Increase,0
1768309400823934000,25,ETH-USD,Sell,637017363,211702104,3128732500,0,Decrease,-943966
1768309400823934000,24,ETH-USD,Buy,556920876,185194756,3128732500,0,Decrease,-837131
1768309401523934000,25,ETH-USD,Sell,353546772,117566087,3128732500,3,Increase,0
1768309401523934000,24,ETH-USD,Buy,444905760,147857015,3128732500,3,Increase,0
1768309407023934000,20,ETH-USD,Buy,799080195,265560985,3128730000,0,Decrease,-1261149
1768309407023934000,21,ETH-USD,Sell,763412559,253860123,3128730000,0,Decrease,-1201663
1768309407523934000,20,ETH-USD,Buy,837248145,278245467,3128730000,3,Increase,0
1768309407523934000,21,ETH-USD,Sell,830990685,276332103,3128730000,3,Increase,0
1768309408023934000,52,ETH-USD,Buy,14808237840,7389310683,3128730000,0,Decrease,-38821182
1768309408023934000,50,ETH-USD,Buy,8951234642,4466666087,3128730000,0,Decrease,-23830864
1768309408023934000,53,ETH-USD,Sell,11356740780,5669284998,3128735000,0,Decrease,-3405159
1768309408023934000,51,ETH-USD,Sell,11043405650,5512868101,3128735000,0,Decrease,-4027265
1768309409823934000,22,ETH-USD,Buy,760293540,252670887,3128735000,0,Decrease,-1102897
1768309409823934000,23,ETH-USD,Sell,928621902,308797737,3128735000,0,Decrease,-1322450
1768309410423934000,23,ETH-USD,Sell,478069944,158974193,3128730000,3,Increase,0
1768309410423934000,22,ETH-USD,Buy,366061410,121654409,3128730000,3,Increase,0
